,network,station,channel,P,Pg,Pn,S,Sg,Sn,P_weight,Pg_weight,Pn_weight,S_weight,Sg_weight,Sn_weight,origin_time,origin_time_uncertainty,origin_latitude,origin_latitude_uncertainty,origin_longitude,origin_longitude_uncertainty,depth,depth_uncertainty,origin_ID,distance,azimuth,takeoff_angle
15266,IM,GYA0B,BH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-29T13:07:03.000000Z,1.93,23.2863,0.0495,70.4026,0.0454,20000.0,6200.0,b000iztl,17.9967,327.015,40.3
15267,II,NIL,BH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-29T13:07:03.000000Z,1.93,23.2863,0.0495,70.4026,0.0454,20000.0,6200.0,b000iztl,10.6287,13.0661,53.4
15268,IC,LSA,BH,2013-07-29T13:11:30.750000Z,-1,-1,-1,-1,-1,0.096,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-29T13:07:03.000000Z,1.93,23.2863,0.0495,70.4026,0.0454,20000.0,6200.0,b000iztl,19.6063,66.5452,39.8
15269,KZ,KKAR,BH,2013-07-29T13:11:31.760000Z,-1,-1,-1,-1,-1,0.075,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-29T13:07:03.000000Z,1.93,23.2863,0.0495,70.4026,0.0454,20000.0,6200.0,b000iztl,19.7648,0.23575,39.8
15270,IM,MK31,BH,2013-07-29T13:12:27.940000Z,-1,-1,-1,-1,-1,0.088,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-29T13:07:03.000000Z,1.93,23.2863,0.0495,70.4026,0.0454,20000.0,6200.0,b000iztl,25.3345,19.3048,32.2
15271,IM,MK32,SH,2013-07-29T13:12:29.630000Z,-1,-1,-1,-1,-1,0.088,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-29T13:07:03.000000Z,1.93,23.2863,0.0495,70.4026,0.0454,20000.0,6200.0,b000iztl,25.3345,19.3045,32.2
15272,GE,FAKI,BH,-1,-1,2013-07-29T13:38:47.300000Z,-1,-1,-1,-1.0,-1.0,0.16,-1.0,-1.0,-1.0,2013-07-29T13:37:01.820000Z,1.06,1.2889,0.1142,126.2987,0.1142,57620.0,10200.0,b000iztn,7.27009,125.102,87.9
15273,AU,MTN,BH,-1,-1,2013-07-29T13:40:28.900000Z,-1,-1,-1,-1.0,-1.0,0.096,-1.0,-1.0,-1.0,2013-07-29T13:37:01.820000Z,1.06,1.2889,0.1142,126.2987,0.1142,57620.0,10200.0,b000iztn,14.8377,161.28,71.8
15274,AU,AS31,BH,2013-07-29T13:42:27.970000Z,-1,-1,-1,-1,-1,0.133,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-29T13:37:01.820000Z,1.06,1.2889,0.1142,126.2987,0.1142,57620.0,10200.0,b000iztn,25.8844,163.861,9.6
15275,MY,KKM,BH,-1,-1,2013-07-29T13:39:37.890000Z,-1,-1,-1,-1.0,-1.0,0.106,-1.0,-1.0,-1.0,2013-07-29T13:37:01.820000Z,1.06,1.2889,0.1142,126.2987,0.1142,57620.0,10200.0,b000iztn,11.1145,295.404,85.2
15276,AU,WB2,BH,2013-07-29T13:41:56.740000Z,-1,-1,-1,-1,-1,0.107,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-29T13:37:01.820000Z,1.06,1.2889,0.1142,126.2987,0.1142,57620.0,10200.0,b000iztn,22.5298,159.883,50.5
15277,GE,TNTI,BH,-1,-1,2013-07-29T13:37:22.450000Z,-1,-1,-1,-1.0,-1.0,0.302,-1.0,-1.0,-1.0,2013-07-29T13:37:01.820000Z,1.06,1.2889,0.1142,126.2987,0.1142,57620.0,10200.0,b000iztn,1.18494,115.678,76.7
15278,AU,KNRA,BH,-1,-1,2013-07-29T13:40:55.200000Z,-1,-1,-1,-1.0,-1.0,0.163,-1.0,-1.0,-1.0,2013-07-29T13:37:01.820000Z,1.06,1.2889,0.1142,126.2987,0.1142,57620.0,10200.0,b000iztn,17.0324,171.872,64.7
15279,AU,WR1,BH,2013-07-29T13:41:56.560000Z,-1,-1,-1,-1,-1,0.107,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-29T13:37:01.820000Z,1.06,1.2889,0.1142,126.2987,0.1142,57620.0,10200.0,b000iztn,22.5256,159.91,50.5
15280,KZ,ABKAR,BH,2013-07-29T13:48:29.900000Z,-1,-1,-1,-1,-1,0.252,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-29T13:37:01.820000Z,1.06,1.2889,0.1142,126.2987,0.1142,57620.0,10200.0,b000iztn,73.7645,321.313,25.3
15281,AU,STKA,BH,2013-07-29T13:43:58.250000Z,-1,-1,-1,-1,-1,0.16,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-29T13:37:01.820000Z,1.06,1.2889,0.1142,126.2987,0.1142,57620.0,10200.0,b000iztn,36.0326,157.569,38.6
15282,IM,TOA1,BH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-29T13:37:01.820000Z,1.06,1.2889,0.1142,126.2987,0.1142,57620.0,10200.0,b000iztn,123.233,286.576,8.0
15283,MY,KOM,BH,2013-07-29T13:41:56.210000Z,-1,-1,-1,-1,-1,0.134,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-29T13:37:01.820000Z,1.06,1.2889,0.1142,126.2987,0.1142,57620.0,10200.0,b000iztn,22.4494,271.565,50.6
15284,IM,MK32,SH,2013-07-29T13:46:58.380000Z,-1,-1,-1,-1,-1,0.247,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-29T13:37:01.820000Z,1.06,1.2889,0.1142,126.2987,0.1142,57620.0,10200.0,b000iztn,59.3177,326.289,30.2
15285,GE,LUWI,BH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-29T13:37:01.820000Z,1.06,1.2889,0.1142,126.2987,0.1142,57620.0,10200.0,b000iztn,4.21873,236.733,89.0
15286,II,KURK,BH,2013-07-29T13:47:26.400000Z,-1,-1,-1,-1,-1,0.256,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-29T13:37:01.820000Z,1.06,1.2889,0.1142,126.2987,0.1142,57620.0,10200.0,b000iztn,63.5662,328.34,28.8
15287,II,WRAB,BH,2013-07-29T13:41:56.780000Z,-1,-1,-1,-1,-1,0.107,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-29T13:37:01.820000Z,1.06,1.2889,0.1142,126.2987,0.1142,57620.0,10200.0,b000iztn,22.5244,159.854,50.5
15288,NC,KRMB,HH,-1,-1,2013-07-29T13:59:54.550000Z,-1,-1,-1,-1.0,-1.0,0.157,-1.0,-1.0,-1.0,2013-07-29T13:59:35.200000Z,1.32,40.443,0.0261,-124.3587,0.0198,29100.0,8900.0,72036165,1.13163,17.402,53.9
15289,UO,PINE,BH,-1,-1,2013-07-29T14:00:39.000000Z,-1,-1,-1,-1.0,-1.0,0.066,-1.0,-1.0,-1.0,2013-07-29T13:59:35.200000Z,1.32,40.443,0.0261,-124.3587,0.0198,29100.0,8900.0,72036165,4.20245,36.0943,53.8
15290,NN,PAH,HH,-1,-1,2013-07-29T14:00:32.670000Z,-1,-1,-1,-1.0,-1.0,0.057,-1.0,-1.0,-1.0,2013-07-29T13:59:35.200000Z,1.32,40.443,0.0261,-124.3587,0.0198,29100.0,8900.0,72036165,3.88497,99.2437,53.8
15291,NC,AFD,HH,-1,-1,2013-07-29T14:00:20.060000Z,-1,-1,-1,-1.0,-1.0,0.071,-1.0,-1.0,-1.0,2013-07-29T13:59:35.200000Z,1.32,40.443,0.0261,-124.3587,0.0198,29100.0,8900.0,72036165,3.01223,118.665,53.8
15292,NN,PNT,HH,-1,-1,2013-07-29T14:00:34.080000Z,-1,-1,-1,-1.0,-1.0,0.056,-1.0,-1.0,-1.0,2013-07-29T13:59:35.200000Z,1.32,40.443,0.0261,-124.3587,0.0198,29100.0,8900.0,72036165,3.90875,108.702,53.8
15293,BK,WDC,BH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-29T13:59:35.200000Z,1.32,40.443,0.0261,-124.3587,0.0198,29100.0,8900.0,72036165,1.39249,83.7743,53.9
15294,NN,RYN,HH,-1,-1,2013-07-29T14:00:47.190000Z,-1,-1,-1,-1.0,-1.0,0.048,-1.0,-1.0,-1.0,2013-07-29T13:59:35.200000Z,1.32,40.443,0.0261,-124.3587,0.0198,29100.0,8900.0,72036165,4.86252,110.003,53.8
15295,NN,YER,HH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-29T13:59:35.200000Z,1.32,40.443,0.0261,-124.3587,0.0198,29100.0,8900.0,72036165,4.20695,108.595,53.8
15296,NC,KMR,HH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-29T13:59:35.200000Z,1.32,40.443,0.0261,-124.3587,0.0198,29100.0,8900.0,72036165,0.552175,115.613,53.9
15297,NN,KVN,HH,-1,-1,2013-07-29T14:00:48.600000Z,-1,-1,-1,-1.0,-1.0,0.046,-1.0,-1.0,-1.0,2013-07-29T13:59:35.200000Z,1.32,40.443,0.0261,-124.3587,0.0198,29100.0,8900.0,72036165,5.02026,104.086,53.8
15298,NN,RUB,HH,-1,-1,2013-07-29T14:00:29.380000Z,-1,-1,-1,-1.0,-1.0,0.061,-1.0,-1.0,-1.0,2013-07-29T13:59:35.200000Z,1.32,40.443,0.0261,-124.3587,0.0198,29100.0,8900.0,72036165,3.52587,111.853,53.8
15299,BK,JCC,BH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-29T13:59:35.200000Z,1.32,40.443,0.0261,-124.3587,0.0198,29100.0,8900.0,72036165,0.450134,33.7029,53.9
15300,NN,BEK,HH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-29T13:59:35.200000Z,1.32,40.443,0.0261,-124.3587,0.0198,29100.0,8900.0,72036165,3.11837,99.3444,53.8
15301,BK,YBH,BH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-29T13:59:35.200000Z,1.32,40.443,0.0261,-124.3587,0.0198,29100.0,8900.0,72036165,1.79178,43.5142,53.9
15302,BK,HOPS,BH,-1,-1,2013-07-29T14:00:02.300000Z,-1,-1,-1,-1.0,-1.0,0.171,-1.0,-1.0,-1.0,2013-07-29T13:59:35.200000Z,1.32,40.443,0.0261,-124.3587,0.0198,29100.0,8900.0,72036165,1.75502,145.162,53.9
15303,NC,KCPB,HH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-29T13:59:35.200000Z,1.32,40.443,0.0261,-124.3587,0.0198,29100.0,8900.0,72036165,0.962383,141.503,53.9
15304,BK,HUMO,BH,-1,-1,2013-07-29T14:00:12.500000Z,-1,-1,-1,-1.0,-1.0,0.104,-1.0,-1.0,-1.0,2013-07-29T13:59:35.200000Z,1.32,40.443,0.0261,-124.3587,0.0198,29100.0,8900.0,72036165,2.40484,25.4968,53.9
15305,NN,WAK,HH,-1,-1,2013-07-29T14:00:37.090000Z,-1,-1,-1,-1.0,-1.0,0.054,-1.0,-1.0,-1.0,2013-07-29T13:59:35.200000Z,1.32,40.443,0.0261,-124.3587,0.0198,29100.0,8900.0,72036165,4.27149,115.368,53.8
15306,UW,BLOW,BH,-1,-1,2013-07-29T14:00:41.370000Z,-1,-1,-1,-1.0,-1.0,0.076,-1.0,-1.0,-1.0,2013-07-29T13:59:35.200000Z,1.32,40.443,0.0261,-124.3587,0.0198,29100.0,8900.0,72036165,4.53145,20.013,53.8
15307,BK,ORV,BH,-1,-1,2013-07-29T14:00:11.300000Z,-1,-1,-1,-1.0,-1.0,0.076,-1.0,-1.0,-1.0,2013-07-29T13:59:35.200000Z,1.32,40.443,0.0261,-124.3587,0.0198,29100.0,8900.0,72036165,2.3681,111.084,53.9
15308,BK,MOD,BH,-1,-1,2013-07-29T14:00:26.160000Z,-1,-1,-1,-1.0,-1.0,0.073,-1.0,-1.0,-1.0,2013-07-29T13:59:35.200000Z,1.32,40.443,0.0261,-124.3587,0.0198,29100.0,8900.0,72036165,3.39071,63.2079,53.8
15309,US,WVOR,BH,-1,-1,2013-07-29T14:00:44.170000Z,-1,-1,-1,-1.0,-1.0,0.057,-1.0,-1.0,-1.0,2013-07-29T13:59:35.200000Z,1.32,40.443,0.0261,-124.3587,0.0198,29100.0,8900.0,72036165,4.73844,63.3102,53.8
15310,NC,KHMB,HH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-29T13:59:35.200000Z,1.32,40.443,0.0261,-124.3587,0.0198,29100.0,8900.0,72036165,0.642659,47.6366,53.9
15311,NC,KEB,HH,-1,-1,2013-07-29T14:00:13.660000Z,-1,-1,-1,-1.0,-1.0,0.177,-1.0,-1.0,-1.0,2013-07-29T13:59:35.200000Z,1.32,40.443,0.0261,-124.3587,0.0198,29100.0,8900.0,72036165,2.42732,0.423619,53.9
15312,IM,TOA0,BH,2013-07-29T15:03:26.490000Z,-1,-1,-1,-1,-1,0.083,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-29T14:53:34.090000Z,1.86,24.6677,0.1133,62.3725,0.103,25560.0,4900.0,c000irpf,58.1413,270.596,24.3
15313,AU,AS31,BH,2013-07-29T15:06:03.850000Z,-1,-1,-1,-1,-1,0.186,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-29T14:53:34.090000Z,1.86,24.6677,0.1133,62.3725,0.103,25560.0,4900.0,c000irpf,84.3419,118.967,17.3
15314,IR,WSAR,SH,-1,-1,2013-07-29T14:54:29.750000Z,-1,-1,2013-07-29T14:55:08.750000Z,-1.0,-1.0,0.16,-1.0,-1.0,0.102,2013-07-29T14:53:34.090000Z,1.86,24.6677,0.1133,62.3725,0.103,25560.0,4900.0,c000irpf,3.70678,248.206,59.0
15315,IM,NB200,SH,2013-07-29T15:02:26.380000Z,-1,-1,-1,-1,-1,0.051,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-29T14:53:34.090000Z,1.86,24.6677,0.1133,62.3725,0.103,25560.0,4900.0,c000irpf,50.1871,330.463,26.4
15316,IR,KBZ,SH,2013-07-29T14:58:55.700000Z,-1,-1,-1,-1,-1,0.04,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-29T14:53:34.090000Z,1.86,24.6677,0.1133,62.3725,0.103,25560.0,4900.0,c000irpf,24.8103,324.85,32.3
15317,IM,GEC2A,HH,2013-07-29T15:01:47.310000Z,-1,-1,-1,-1,-1,0.051,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-29T14:53:34.090000Z,1.86,24.6677,0.1133,62.3725,0.103,25560.0,4900.0,c000irpf,44.8879,315.381,27.9
15318,II,NIL,BH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-29T14:53:34.090000Z,1.86,24.6677,0.1133,62.3725,0.103,25560.0,4900.0,c000irpf,13.0587,44.2425,53.3
15319,KZ,KKAR,BH,2013-07-29T14:57:59.410000Z,-1,-1,-1,-1,-1,0.037,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-29T14:53:34.090000Z,1.86,24.6677,0.1133,62.3725,0.103,25560.0,4900.0,c000irpf,19.5717,18.0234,39.9
15320,IM,AKBB,BH,2013-07-29T15:00:36.880000Z,-1,-1,-1,-1,-1,0.048,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-29T14:53:34.090000Z,1.86,24.6677,0.1133,62.3725,0.103,25560.0,4900.0,c000irpf,36.4175,324.174,10.1
15321,IM,MK32,SH,2013-07-29T14:59:16.250000Z,-1,-1,-1,-1,-1,0.042,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-29T14:53:34.090000Z,1.86,24.6677,0.1133,62.3725,0.103,25560.0,4900.0,c000irpf,27.2182,30.7624,8.1
15322,FB,NV01,SH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-29T14:53:34.090000Z,1.86,24.6677,0.1133,62.3725,0.103,25560.0,4900.0,c000irpf,117.232,0.594817,6.5
15323,TJ,GARM,HH,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-29T14:53:34.090000Z,1.86,24.6677,0.1133,62.3725,0.103,25560.0,4900.0,c000irpf,15.7917,23.3009,49.4
15324,IU,MAKZ,BH,2013-07-29T14:59:13.840000Z,-1,-1,-1,-1,-1,0.042,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-29T14:53:34.090000Z,1.86,24.6677,0.1133,62.3725,0.103,25560.0,4900.0,c000irpf,27.0837,30.3931,31.8
15325,G,ECH,BH,2013-07-29T15:02:19.120000Z,-1,-1,-1,-1,-1,0.053,-1.0,-1.0,-1.0,-1.0,-1.0,2013-07-29T14:53:34.090000Z,1.86,24.6677,0.1133,62.3725,0.103,25560.0,4900.0,c000irpf,49.0272,313.37,26.7
